"PolicyNum","Year","Premium","Deduct","BCcov","Freq","Fire5","NoClaimCredit","EntityType","AlarmCredit","BCClaim"
160869,2006,15152,500,18939198,0,1,0,1,1,0
160869,2007,14014,500,20308496,0,1,0,1,1,0
160869,2008,14592,500,21458086,0,1,1,1,1,0
160869,2009,14405,500,22162259,1,1,1,1,1,2850
160869,2010,14464,500,23329390,0,1,0,1,2,0
160870,2006,4376,500,4510920,0,0,0,1,1,0
160870,2007,4096,500,4818365,0,0,0,1,2,0
160870,2008,3548,500,4669062,0,0,1,1,2,0
160870,2009,3506,500,4869395,0,0,1,1,2,0
160870,2010,2891,1000,5162510,2,0,1,1,2,2861.17
160872,2006,1505,500,1690752,0,0,0,1,1,0
160872,2007,1679,500,2072296,2,0,0,1,1,9004.75
160872,2008,1581,500,2196247,1,0,0,1,1,4537
160872,2009,1674,500,2293173,2,0,0,1,1,7652.83
160872,2010,1542,500,2446947,2,0,0,1,1,5600
160873,2006,3936,500,3307847,0,0,0,1,1,0
160873,2007,3052,2500,3548802,0,0,0,1,1,0
160873,2008,3059,2500,3731071,0,0,1,1,1,0
160874,2006,4137,2500,7956323,0,1,0,1,4,0
160874,2007,4426,2500,8679596,0,1,0,1,4,0
160874,2008,5006,2500,9816488,0,1,1,1,4,0
160874,2009,4635,2500,10298328,0,1,1,1,4,0
160874,2010,4872,2500,10150217,0,1,1,1,4,0
160876,2006,10759,5000,17636800,1,0,0,1,1,3639.25
160876,2007,11950,2500,20253863,0,0,0,1,1,0
160876,2008,11718,2500,21305185,1,0,0,1,1,16939.74
160876,2009,17477,2500,30660790,1,0,0,1,1,63222
160876,2010,11600,2500,23673306,1,0,0,1,3,25089
160877,2006,2273,500,2840000,0,1,0,1,4,0
160878,2006,1498,500,1762452,0,0,0,1,1,0
160878,2007,1482,500,1898639,0,0,0,1,1,0
160878,2008,1484,500,1978762,0,0,1,1,1,0
160878,2009,1598,500,2102269,0,0,1,1,1,0
160878,2010,1530,500,2248569,0,0,1,1,1,0
160879,2006,2972,500,4071608,0,0,0,1,1,0
160879,2007,3382,500,4281498,0,0,0,1,1,0
160879,2008,3297,500,4173658,0,0,1,1,1,0
160880,2006,3403,5000,5080101,0,0,0,1,1,0
160880,2007,3109,5000,5550187,0,0,0,1,1,0
160880,2008,2719,5000,5665554,0,0,1,1,1,0
160880,2009,2872,5000,5983313,0,0,1,1,1,0
160880,2010,2499,5000,6248358,0,0,1,1,1,0
160881,2006,1585,500,1864962,0,0,0,1,4,0
160881,2007,1899,500,2433545,0,0,0,1,4,0
160881,2008,1773,500,2302173,0,0,1,1,4,0
160881,2009,1880,500,2409412,0,0,1,1,4,0
160883,2006,1836,500,1892519,1,0,0,1,1,1310.23
160883,2007,1764,500,2004430,0,0,0,1,1,0
160883,2008,1859,500,2111996,0,0,0,1,1,0
160883,2009,1983,500,2254103,0,0,1,1,4,0
160883,2010,1726,500,2130552,0,0,1,1,4,0
160884,2006,9280,5000,16872982,0,0,0,1,4,0
160884,2007,7662,5000,17413523,0,0,0,1,4,0
160884,2008,8042,5000,18703073,0,0,1,1,4,0
160884,2009,7034,5000,20095504,0,0,1,1,4,0
160884,2010,6421,5000,18884790,0,0,1,1,4,0
160885,2006,9474,500,11992739,0,0,0,1,1,0
160885,2007,8350,500,12845940,1,0,0,1,1,2406.57
160885,2008,8690,500,13579042,0,0,0,1,1,0
160885,2009,9194,500,14366805,2,0,0,1,1,9690.52
160885,2010,9304,500,15005770,1,0,0,1,1,6040.25
160886,2006,878,500,976139,0,0,0,1,1,0
160886,2007,651,2500,1017243,0,0,0,1,1,0
160886,2008,776,1000,1077714,0,0,1,1,1,0
160886,2009,658,1000,1114403,0,0,1,1,1,0
160886,2010,636,1000,1077960,0,0,1,1,1,0
160887,2006,13487,500,15326412,3,0,0,1,1,20886.55
160887,2007,14580,500,18225703,3,0,0,1,1,6598.96
160887,2008,14318,500,19349421,3,0,0,1,1,6345.13
160887,2009,13547,500,20219961,2,0,0,1,4,38203.99
160887,2010,14540,500,19386730,2,0,0,1,4,6916.89
160888,2006,4404,1000,5370992,0,0,0,1,1,0
160888,2007,4270,1000,6013436,0,0,0,1,1,0
160888,2008,4383,1000,6641645,0,0,1,1,1,0
160888,2009,3505,1000,6491066,0,0,1,1,1,0
160888,2010,3407,1000,6194842,2,0,1,1,1,13135.83
160889,2006,5673,1000,6835915,0,0,0,1,1,0
160889,2007,4411,1000,7232360,0,0,0,1,1,0
160889,2008,4567,1000,7611097,0,0,1,1,1,0
160890,2006,1250,500,1645955,0,0,0,1,1,0
160890,2007,3994,500,5253751,0,0,0,1,1,0
160890,2008,4225,500,5486868,0,0,1,1,1,0
160890,2009,4236,500,5723352,0,0,1,1,1,0
160890,2010,4352,500,5652397,4,0,1,1,1,4412.65
160891,2006,1514,2500,2442490,0,0,0,1,1,0
160891,2007,1506,500,1981866,1,0,0,1,1,4782.05
160891,2008,1682,500,2075931,0,0,0,1,1,0
160891,2009,1620,500,2188864,0,0,0,1,1,0
160891,2010,1668,500,2166239,0,0,1,1,1,0
160892,2006,2132,500,3331339,0,0,0,1,1,0
160892,2007,2110,500,3516843,0,0,0,1,1,0
160892,2008,2282,500,3681745,0,0,1,1,1,0
160893,2006,2845,500,3058803,0,0,0,1,4,0
160893,2007,3461,500,4119895,2,0,0,1,4,3424
160893,2008,3042,500,4225446,0,0,0,1,4,0
160893,2009,3041,500,4406903,2,0,0,1,4,909.99
160893,2010,2919,500,4632608,0,0,0,1,4,0
160894,2006,3510,500,4034581,0,1,0,1,4,0
160894,2007,3426,500,4281156,0,1,0,1,4,0
160894,2008,3881,500,5174538,0,1,1,1,4,0
160894,2009,3697,500,5357193,0,1,1,1,4,0
160894,2010,3284,500,5474325,0,1,1,1,4,0
160895,2006,417,1000,548558,0,1,0,1,1,0
160895,2007,438,1000,576781,0,1,0,1,1,0
160895,2008,444,1000,600683,0,1,1,1,1,0
160895,2009,413,1000,636044,0,1,1,1,1,0
160895,2010,437,1000,632642,0,1,1,1,1,0
160896,2006,7818,5000,13715067,0,0,0,1,4,0
160896,2007,6489,5000,15449741,0,0,0,1,4,0
160896,2008,7555,5000,16073097,0,0,1,1,4,0
160896,2009,7267,5000,16898171,0,0,1,1,4,0
160897,2006,1800,500,2307493,0,1,0,1,1,0
160897,2007,1701,500,2396910,0,1,0,1,1,0
160897,2008,1825,500,2569392,0,1,1,1,1,0
160897,2009,1626,500,2709287,0,1,1,1,1,0
160897,2010,1631,500,2589119,1,1,1,1,1,1210.24
160898,2006,5197,500,6838511,3,1,0,1,4,7890.26
160898,2007,7027,500,9125897,5,1,0,1,4,8288.01
160898,2008,6900,500,9583966,4,1,0,1,4,4010.09
160898,2009,6413,500,10019547,4,1,0,1,4,6456.61
160898,2010,7022,500,10030104,2,1,0,1,4,6699.4
160901,2006,2439,2500,3871274,1,1,0,1,1,2500
160901,2007,6578,2500,11744834,1,1,0,1,1,4989
160901,2008,7199,2500,12411191,0,1,0,1,1,0
160901,2009,6438,2500,11101056,0,1,0,1,1,0
160901,2010,3414,2500,6442426,0,1,1,1,4,0
160902,2006,35585,5000,67141794,3,1,0,1,4,10699.62
160902,2007,23654,25000,71679805,4,1,0,1,4,26264.91
160902,2008,25747,25000,75729131,3,1,0,1,4,7595.43
160902,2009,26016,25000,81301551,0,1,0,1,4,0
160902,2010,22479,25000,80280813,2,1,0,1,4,16155
160903,2006,1897,1000,2258413,0,0,0,1,1,0
160903,2007,1586,2500,2440064,0,0,0,1,1,0
160903,2008,1627,2500,2582041,0,0,1,1,1,0
160903,2009,1721,2500,2730229,0,0,1,1,1,0
160903,2010,1672,2500,2833160,0,0,1,1,1,0
160904,2006,4685,1000,5447459,1,0,0,1,1,2615
160904,2007,3729,2500,5825620,0,0,0,1,1,0
160904,2008,3375,2500,5533212,1,0,0,1,1,3982.45
160904,2009,3856,2500,6426098,0,0,0,1,1,0
160904,2010,3035,2500,6321546,0,0,0,1,1,0
160905,2006,2444,1000,5092524,1,0,0,1,1,9845.4
160905,2007,4289,500,8577566,0,0,0,1,1,0
160905,2008,5155,500,9203742,1,0,0,1,4,10975
160905,2009,5389,500,9621383,1,0,0,1,4,3178.08
160905,2010,5301,500,10393401,0,0,0,1,4,0
160906,2006,1258,5000,1429350,0,0,0,1,1,0
160906,2007,2667,5000,3603807,1,0,0,1,1,866.02
160906,2008,3409,5000,4261086,0,0,0,1,1,0
160906,2009,3500,5000,4023714,0,0,0,1,1,0
160906,2010,2507,5000,3742357,0,0,1,1,1,0
160907,2006,176,500,97000,0,0,0,1,1,0
160907,2007,344,500,281797,0,0,0,1,1,0
160907,2008,261,500,296975,0,0,1,1,1,0
160907,2009,212,500,308026,0,0,1,1,1,0
160907,2010,214,500,297424,0,0,1,1,1,0
160908,2006,2592,500,4320726,0,0,0,1,1,0
160909,2006,2751,500,2957706,0,0,0,1,1,0
160909,2007,5124,500,5569217,0,0,0,1,1,0
160909,2008,5130,500,5763568,1,0,1,1,1,4177
160909,2009,4611,500,6067108,0,0,0,1,1,0
160909,2010,4703,500,5806886,1,0,0,1,1,3934.07
160910,2006,829,500,1481799,0,0,0,1,1,0
160910,2007,872,500,1557062,0,0,0,1,1,0
160910,2008,743,2500,1650865,0,0,1,1,1,0
160910,2009,691,2500,1769632,0,0,1,1,1,0
160910,2010,810,2500,1723567,0,0,1,1,1,0
160911,2006,7263,500,10525892,0,0,0,1,1,0
160911,2007,5388,2500,11227423,0,0,0,1,1,0
160911,2008,5077,2500,11806920,0,0,1,1,1,0
160911,2009,5311,2500,12351977,1,0,1,1,3,21107.91
160911,2010,4814,2500,13011436,0,0,0,1,3,0
160912,2006,3166,500,3860381,0,0,0,1,1,0
160912,2007,2908,2500,4928665,0,0,0,1,1,0
160912,2008,2756,2500,5200488,0,0,1,1,1,0
160912,2009,2888,2500,5449231,1,0,1,1,1,5291
160912,2010,2440,2500,5672212,0,0,0,1,1,0
160913,2006,4200,500,5675433,0,0,0,1,1,0
160913,2007,4307,500,5900398,1,0,0,1,1,519588.21
160913,2008,4074,500,5580493,3,0,0,1,1,1415.5
160913,2009,4044,500,6221651,0,0,0,1,4,0
160913,2010,3623,1000,6709857,1,0,0,1,4,4951
160914,2006,4558,500,5559049,0,0,0,1,1,0
160914,2007,4165,500,5341470,0,0,0,1,1,0
160914,2008,3952,500,5645691,0,0,1,1,1,0
160914,2009,3776,500,5900719,0,0,1,1,1,0
160914,2010,3755,500,5776276,0,0,1,1,1,0
160915,2006,1407,500,1562909,0,0,0,1,1,0
160915,2007,1679,500,1646018,0,0,0,1,1,0
160915,2008,1762,500,1727378,0,0,1,1,1,0
160915,2009,1800,500,2142403,0,0,1,1,1,0
160915,2010,1986,500,2182032,0,0,1,1,1,0
160916,2006,2190,500,2772003,0,0,0,1,1,0
160916,2007,2305,500,2916677,0,0,0,1,1,0
160916,2008,2384,500,3055103,0,0,1,1,1,0
160916,2009,2452,500,3405754,0,0,1,1,1,0
160916,2010,2443,500,3257125,2,0,1,1,1,5243
160917,2006,6012,500,7243315,0,0,0,1,4,0
160917,2007,6032,500,8041870,0,0,0,1,4,0
160917,2008,5182,500,8494232,0,0,1,1,4,0
160917,2009,5782,500,8896246,0,0,1,1,4,0
160917,2010,5218,500,8696962,2,0,1,1,4,2431.58
160918,2006,2051,1000,2736452,0,0,0,1,1,0
160918,2007,2064,1000,2865901,0,0,0,1,1,0
160918,2008,2145,1000,3020620,0,0,1,1,1,0
160918,2009,1915,1000,3190155,0,0,1,1,3,0
160918,2010,1933,1000,3068579,3,0,1,1,3,23634.21
160919,2006,2088,1000,2821463,0,0,0,1,1,0
160919,2007,2135,1000,2964669,2,0,0,1,1,9152
160919,2008,2338,1000,3340253,0,0,0,1,1,0
160919,2009,2140,1000,3509195,2,0,0,1,1,2460
160919,2010,2218,1000,3465855,0,0,0,1,1,0
160920,2006,3652,1000,3478113,1,0,0,1,1,1994.25
160920,2007,3138,1000,3692323,1,0,0,1,1,2556
160920,2008,3263,1000,3884804,0,0,0,1,1,0
160920,2009,3110,1000,4038777,0,0,0,1,1,0
160920,2010,2518,1000,3934748,1,0,1,1,1,3875.23
160921,2006,1932,500,2328046,0,0,0,1,1,0
160921,2007,2057,500,2507617,1,0,0,1,1,1986.34
160921,2008,2741,500,3343997,0,0,0,1,1,0
160922,2006,9455,1000,12441163,0,0,0,1,4,0
160922,2007,8733,1000,13434312,0,0,0,1,4,0
160922,2008,9332,1000,14139056,0,0,1,1,4,0
160922,2009,8889,1000,15324081,2,0,1,1,4,3999.02
160922,2010,6675,1000,13087946,1,0,0,1,4,1730.25
160923,2006,7974,1000,12656734,0,0,0,1,1,0
160923,2007,7417,1000,13736033,0,0,0,1,1,0
160923,2008,7824,1000,14487523,0,0,1,1,1,0
160923,2009,7739,1000,15174798,2,0,1,1,1,28614.5
160923,2010,7027,1000,16341823,1,0,0,1,4,2348.31
160924,2006,3289,2500,4766924,0,0,0,1,1,0
160924,2007,2793,2500,4899226,0,0,0,1,1,0
160924,2008,2804,2500,5290769,0,0,1,1,1,0
160925,2006,3608,1000,3921337,0,1,0,1,4,0
160925,2007,2571,5000,4214003,0,1,0,1,4,0
160925,2008,2856,5000,4681360,0,1,1,1,4,0
160925,2009,3243,5000,4840402,3,1,1,1,4,30540
160925,2010,2831,5000,5056597,0,1,0,1,4,0
160927,2006,2437,1000,3338286,0,0,0,1,1,0
160927,2007,2437,1000,3338286,0,0,0,1,1,0
160927,2008,2355,1000,3679804,0,0,1,1,1,0
160927,2009,2539,1000,3846649,0,0,1,1,1,0
160927,2010,1968,1000,2810811,0,0,1,1,1,0
160928,2006,955,1000,1309047,0,0,0,1,1,0
160928,2007,689,1000,1376806,0,0,0,1,1,0
160928,2008,766,1000,1443335,0,0,1,1,1,0
160928,2009,660,1000,1497832,0,0,1,1,1,0
160928,2010,711,1000,1480661,0,0,1,1,1,0
160930,2010,3768,500,5023900,0,1,0,1,1,0
160931,2006,2653,500,3490575,0,0,0,1,1,0
160931,2007,2764,500,3636657,0,0,0,1,1,0
160931,2008,2903,500,3820202,0,0,1,1,1,0
160931,2009,2593,500,3991106,0,0,1,1,1,0
160931,2010,2571,500,3895482,0,0,1,1,1,0
160933,2006,9226,5000,17408200,0,0,0,1,4,0
160933,2007,9483,5000,18595050,0,0,0,1,4,0
160933,2008,9049,5000,19671995,0,0,1,1,4,0
160934,2009,6586,1000,6933707,0,0,0,1,1,0
160934,2010,3769,1000,7246522,0,0,0,1,1,0
160935,2006,772,500,579891,0,0,0,1,1,0
160935,2007,743,500,613553,0,0,0,1,1,0
160935,2008,781,500,645159,0,0,1,1,1,0
160935,2009,648,500,675401,0,0,1,1,1,0
160935,2010,646,500,659617,0,0,1,1,1,0
160936,2006,14063,1000,17801818,0,1,0,1,3,0
160936,2007,15398,1000,22644964,0,1,0,1,3,0
160936,2008,16686,1000,24537873,0,1,1,1,4,0
160936,2009,16498,1000,25778395,0,1,1,1,4,0
160936,2010,15905,1000,27902700,2,1,1,1,4,13702.89
160937,2006,3439,1000,5459807,0,1,0,1,1,0
160937,2007,4541,500,6777112,0,1,0,1,1,0
160937,2008,4189,1000,6867217,0,1,1,1,1,0
160937,2009,3965,1000,7929493,0,1,1,1,1,0
160938,2006,2671,1000,3928709,0,1,0,1,1,0
160938,2007,2965,1000,4119124,0,1,0,1,1,0
160938,2008,2955,1000,4282050,0,1,1,1,1,0
160938,2009,3183,1000,5304097,0,1,1,1,2,0
160938,2010,3256,1000,5250442,0,1,1,1,2,0
160939,2006,2487,1000,2703495,0,1,0,1,1,0
160939,2007,2521,1000,2965503,2,1,0,1,1,22057.32
160939,2008,2557,1000,3081337,0,1,0,1,1,0
160939,2009,2668,1000,3294757,0,1,0,1,1,0
160939,2010,2342,1000,3495985,0,1,1,1,1,0
160940,2006,3631,1000,4595853,0,1,0,1,1,0
160940,2007,3603,1000,4868616,0,1,0,1,1,0
160941,2006,191,500,164400,0,1,0,1,1,0
160941,2007,276,500,328510,0,1,0,1,1,0
160941,2008,311,500,345816,0,1,1,1,1,0
160941,2009,279,500,361894,1,1,1,1,1,1242.5
160941,2010,278,500,351974,2,1,0,1,1,1625
160942,2006,923,500,781955,1,1,0,1,1,1707.75
160942,2007,718,500,825087,0,1,0,1,1,0
160942,2008,765,500,860114,0,1,0,1,1,0
160942,2009,683,500,909644,0,1,1,1,1,0
160942,2010,698,500,883485,0,1,1,1,1,0
160943,2006,10094,500,13456837,6,1,0,1,1,11426.17
160943,2007,14717,500,21023300,0,1,0,1,4,0
160943,2008,15502,500,22144314,4,1,0,1,4,14900
160943,2009,16284,500,23262567,0,1,0,1,4,0
160943,2010,16046,500,24685523,2,1,0,1,4,39587.75
160944,2006,2772,2500,3961012,0,1,0,1,1,0
160944,2007,2783,2500,4153582,0,1,0,1,1,0
160945,2006,1417,500,1300396,2,1,0,1,1,5778.5
160945,2007,1079,500,1300396,0,1,0,1,1,0
160945,2008,3132,500,4067361,0,1,0,1,1,0
160945,2009,3276,500,4311801,1,1,1,1,4,2298
160945,2010,2785,500,4095153,1,1,0,1,4,21317.16
160946,2006,1329,500,1063500,0,1,0,1,1,0
160946,2007,1454,500,1938995,0,1,0,1,1,0
160946,2008,1489,500,2012856,0,1,1,1,1,0
160946,2009,1429,500,2132579,2,1,1,1,1,5868
160946,2010,1418,500,2054075,1,1,0,1,1,22325
160947,2006,3042,1000,2766160,1,1,0,1,1,4652.52
160947,2007,2701,1000,4030595,2,1,0,1,1,33871.62
160947,2008,3083,1000,4166477,0,1,0,1,4,0
160947,2009,2556,1000,4406976,0,1,0,1,4,0
160947,2010,2561,1000,4268094,2,1,1,1,4,14044.79
160948,2007,3523,500,3355393,0,1,0,1,1,0
160948,2008,2065,500,2346169,0,1,0,1,1,0
160948,2009,2191,500,2434661,1,1,1,1,1,3246.6
160948,2010,2113,500,2577452,2,1,0,1,1,7519.02
160949,2007,8368,2500,13946200,0,1,0,1,1,0
160949,2008,10779,2500,21136082,2,1,0,1,1,12222.51
160949,2009,11592,2500,21872370,0,1,0,1,4,0
160949,2010,10322,2500,22937119,0,1,0,1,4,0
160950,2007,19451,2500,25260497,0,1,0,1,1,0
160950,2008,12673,2500,25863247,1,1,0,1,1,10300
160951,2007,4506,5000,6725771,0,1,0,1,1,0
160951,2008,3943,5000,7886639,0,1,0,1,1,0
160952,2007,4625,1000,4719449,0,1,0,1,1,0
160952,2008,3568,1000,5848485,0,1,0,1,1,0
160952,2009,3471,1000,6090471,0,1,1,1,4,0
160952,2010,3185,1000,6502289,0,1,1,1,4,0
160953,2008,3209,500,3115401,0,1,0,1,1,0
160953,2009,3650,500,4452101,0,1,0,1,1,0
160953,2010,3482,500,4642384,0,1,1,1,1,0
160954,2008,1022,500,774994,0,1,0,1,1,0
160954,2009,1119,500,804949,0,1,0,1,1,0
160954,2010,833,500,770755,0,1,1,1,1,0
160955,2008,3123,2500,5677099,0,1,0,1,2,0
160955,2009,3277,2500,5957474,0,1,0,1,2,0
160955,2010,3040,2500,6468639,1,1,1,1,2,2500
160956,2009,1671,500,928425,0,1,0,1,1,0
160956,2010,851,500,1166757,0,1,0,1,1,0
160957,2009,3249,500,3153787,5,1,0,1,1,8747.8
160957,2010,2448,500,3264727,0,1,0,1,1,0
160958,2010,2083,1000,3063500,0,0,0,1,1,0
160959,2009,8313,500,15113972,0,1,0,1,1,0
160959,2010,9596,500,16543805,0,1,0,1,4,0
160960,2010,2275,1000,4290028,1,1,0,1,1,1346.16
160961,2010,627,1000,921128,0,0,0,1,1,0
160962,2010,411,1000,572330,0,0,0,1,1,0
160963,2010,969,5000,2485125,0,1,0,1,1,0
160964,2010,1606,500,2085742,0,0,0,1,4,0
169036,2006,201,500,220313,0,0,0,1,1,0
169036,2007,279,500,312976,0,0,0,1,1,0
169036,2008,291,500,327643,0,0,1,1,1,0
169036,2009,264,500,338386,0,0,1,1,1,0
169036,2010,273,500,329630,0,0,1,1,1,0
169037,2006,586,500,650103,1,0,0,1,1,21634
169037,2007,568,500,693193,0,0,0,1,1,0
169037,2008,570,500,721537,0,0,0,1,1,0
169037,2009,628,500,775755,0,0,1,1,1,0
169037,2010,510,500,718870,0,0,1,1,1,0
169038,2006,3950,500,4438012,0,1,0,1,1,0
169038,2007,3661,500,4464958,0,1,0,1,1,0
169038,2008,3177,500,3738921,0,1,1,1,1,0
169038,2009,3217,500,4021079,0,1,1,1,3,0
169038,2010,3118,500,3756052,1,1,1,1,3,5204.05
169039,2006,6569,500,8759501,3,1,0,1,1,5101.82
169039,2007,7353,500,9427892,1,1,0,1,1,1923.18
169039,2008,10343,500,13259906,0,1,0,1,4,0
169040,2006,1170,1000,1581000,0,1,0,1,1,0
169040,2007,1533,1000,2017797,0,1,0,1,1,0
169040,2008,1885,1000,2731636,0,1,1,1,1,0
169040,2009,1686,1000,2859030,0,1,1,1,1,0
169040,2010,1698,1000,2696344,0,1,1,1,1,0
180030,2006,186,500,250522,0,1,0,4,1,0
180030,2007,178,500,262205,0,1,0,4,1,0
180030,2008,158,500,278145,0,1,1,4,1,0
180030,2009,200,500,282648,0,1,1,4,1,0
180030,2010,146,500,275536,0,1,1,4,2,0
180032,2006,600,500,732327,0,0,0,4,1,0
180032,2007,567,500,777657,1,0,0,4,1,18643
180032,2008,583,500,820504,0,0,0,4,1,0
180032,2009,596,500,850313,0,0,0,4,1,0
180032,2010,537,500,895245,1,0,1,4,2,10653
180045,2006,5005,500,5440041,0,0,0,4,4,0
180045,2007,4785,500,5765032,0,0,0,4,4,0
180045,2008,4598,500,6050738,0,0,1,4,4,0
180045,2009,5293,500,6873443,0,0,1,4,4,0
180045,2010,5913,500,7990342,1,0,1,4,4,2057
180047,2006,30496,1000,38119371,3,0,0,4,4,4883.63
180047,2007,28934,1000,40186485,0,0,0,4,4,0
180047,2008,30907,1000,41766957,2,0,0,4,4,1748
180047,2009,30797,1000,43376649,2,0,0,4,4,3956.65
180047,2010,27411,1000,42830334,8,0,0,4,4,23694.93
180050,2006,709,500,1013124,0,0,0,4,3,0
180050,2007,681,500,1081540,0,0,0,4,3,0
180050,2008,704,500,1135507,0,0,1,4,3,0
180050,2009,734,500,1183578,0,0,1,4,3,0
180050,2010,681,500,1260418,0,0,1,4,3,0
180051,2006,22180,500,23346907,4,1,0,4,1,19204.94
180051,2007,21644,500,25167573,3,1,0,4,4,10404.45
180051,2008,23151,500,26610765,4,1,0,4,4,7926.62
180051,2009,24286,500,27914873,5,1,0,4,4,6611.94
180051,2010,21935,500,27418301,8,1,0,4,4,23918.88
180060,2006,5860,500,5186137,0,1,0,4,4,0
180060,2007,5687,500,5467877,0,1,0,4,4,0
180060,2008,6426,500,6179395,0,1,1,4,4,0
180060,2009,5421,500,6611485,0,1,1,4,4,0
180060,2010,5368,500,6467632,0,1,1,4,4,0
180083,2006,146,500,148682,0,1,0,4,1,0
180083,2007,136,500,154320,0,1,0,4,1,0
180083,2008,135,500,163570,0,1,1,4,1,0
180083,2009,113,500,166195,0,1,1,4,1,0
180083,2010,116,500,163288,0,1,1,4,1,0
180085,2006,1037,500,1819560,0,1,0,4,1,0
180090,2006,2689,500,3360950,0,1,0,4,1,0
180090,2007,2478,500,3489261,0,1,0,4,1,0
180090,2008,2242,500,3675479,0,1,1,4,1,0
180090,2009,3289,500,6449444,0,1,1,4,4,0
180090,2010,3511,500,6384340,0,1,1,4,4,0
180110,2006,687,500,1345269,0,0,0,4,1,0
180110,2007,996,500,2032624,1,0,0,4,1,1353.88
180110,2008,927,500,2156255,0,0,0,4,1,0
180110,2009,974,500,2264653,1,0,0,4,1,1258.6
180110,2010,825,500,2170286,0,0,0,4,1,0
180120,2006,230,500,383758,0,1,0,4,1,0
180120,2007,232,500,401027,0,1,0,4,1,0
180120,2008,241,500,413860,0,1,1,4,4,0
180120,2009,221,500,434553,0,1,1,4,4,0
180120,2010,240,500,437160,0,1,1,4,4,0
180124,2006,1437,500,1578816,0,0,0,4,4,0
180124,2007,1320,500,1671368,0,0,0,4,4,0
180124,2008,1356,500,1760956,0,0,1,4,4,0
180124,2009,1401,500,1820783,0,0,1,4,4,0
180124,2010,1211,500,1729952,0,0,1,4,4,0
180140,2006,538,500,680738,1,0,0,4,1,1005
180140,2007,515,500,724148,0,0,0,4,1,0
180140,2008,536,500,755175,0,0,0,4,1,0
180140,2009,571,500,804527,0,0,1,4,1,0
180140,2010,473,500,751393,0,0,1,4,1,0
180150,2006,5941,25000,23765699,0,0,0,4,4,0
180150,2007,5791,25000,24131674,0,0,0,4,4,0
180150,2008,9284,5000,25093398,0,0,1,4,4,0
180150,2009,8502,5000,25763608,0,0,1,4,4,0
180150,2010,8816,5000,25930585,0,0,1,4,4,0
180190,2006,35091,25000,113196006,0,0,0,4,1,0
180190,2007,32456,25000,115913201,0,0,0,4,1,0
180190,2008,33346,25000,123505468,0,0,1,4,3,0
180190,2009,35092,25000,129971822,0,0,1,4,4,0
180190,2010,33100,25000,137918245,0,0,1,4,4,0
180194,2006,22660,5000,41964414,0,1,0,4,4,0
180194,2007,20466,5000,44489624,0,1,0,4,4,0
180194,2008,23512,5000,47024786,0,1,1,4,4,0
180194,2009,24682,5000,50371506,0,1,1,4,4,0
180194,2010,24006,5000,53347197,1,1,1,4,4,8969.15
180196,2006,31364,25000,68182857,3,1,0,4,4,7826.83
180196,2007,34797,25000,84870229,2,1,0,4,4,197542.93
180196,2008,36570,25000,89194303,0,1,0,4,4,0
180196,2009,42354,25000,96258003,0,1,0,4,4,0
180196,2010,42665,25000,101584723,0,1,1,4,4,0
180266,2006,991,500,1089991,1,1,0,4,1,2180.39
180305,2006,13748,5000,26438844,0,0,0,4,1,0
180305,2007,12363,5000,28096715,0,0,0,4,1,0
180305,2008,11396,5000,27135327,0,0,1,4,1,0
180305,2009,10114,5000,28895814,0,0,1,4,1,0
180305,2010,9512,5000,27177105,0,0,1,4,1,0
180370,2006,39708,25000,90246250,0,1,0,4,1,0
180370,2007,38721,25000,96802508,0,1,0,4,1,0
180370,2008,37680,25000,101836106,0,1,1,4,1,0
180370,2009,38695,25000,104581625,0,1,1,4,1,0
180370,2010,36582,25000,110856688,1,1,1,4,4,344992.26
180380,2006,132660,5000,276373639,0,1,0,4,4,0
180380,2007,104833,5000,291203387,0,1,0,4,4,0
180380,2008,110340,5000,306499604,2,1,1,4,4,8096
180380,2009,94479,5000,325790972,1,1,0,4,4,47264.81
180380,2010,90067,5000,310577727,1,1,0,4,4,263761.35
180420,2006,8225,25000,28363024,0,1,0,4,4,0
180420,2007,8630,25000,29757135,0,1,0,4,4,0
180420,2008,9108,25000,31408333,0,1,1,4,4,0
180420,2009,7826,25000,32609456,0,1,1,4,4,0
180420,2010,7862,25000,31447735,0,1,1,4,4,0
180430,2006,595,500,849286,0,0,0,4,1,0
180430,2007,609,500,895873,1,0,0,4,1,6875
180430,2008,637,500,936028,0,0,0,4,1,0
180430,2009,590,500,983447,0,0,0,4,1,0
180430,2010,901,500,1476265,0,0,1,4,1,0
180480,2006,11732,500,33517908,0,1,0,4,4,0
180480,2007,14853,500,46414306,0,1,0,4,4,0
180480,2008,11449,500,38163853,0,1,1,4,4,0
180480,2009,11269,500,40245722,0,1,1,4,4,0
180480,2010,9801,500,37696146,0,1,1,4,4,0
180490,2006,823,5000,1912583,0,1,0,4,4,0
180490,2007,780,5000,1998650,0,1,0,4,4,0
180490,2008,804,5000,2062607,0,1,1,4,4,0
180490,2009,693,5000,2165737,0,1,1,4,4,0
180490,2010,718,5000,2178732,0,1,1,4,4,0
180500,2006,649,500,969330,0,1,0,4,4,0
180500,2007,606,500,1010742,0,1,0,4,4,0
180500,2008,638,500,1063069,0,1,1,4,4,0
180500,2009,546,500,1091529,0,1,1,4,4,0
180500,2010,559,500,1074754,0,1,1,4,4,0
